rotation,method,ip_err
none,prod-1b,1701.380859
none,prod-1b,510.583862
none,prod-1b,1749.729248
none,prod-1b,570.231934
none,prod-1b,1797.062256
none,prod-1b,503.837158
none,prod-1b,497.063049
none,prod-1b,573.785034
none,prod-1b,1654.984863
none,prod-1b,656.354492
none,prod-1b,572.102905
none,prod-1b,541.036377
none,prod-1b,1701.557129
none,prod-1b,454.403809
none,prod-1b,1865.032837
none,prod-1b,439.466187
none,prod-1b,628.608398
none,prod-1b,1715.375244
none,prod-1b,478.570557
none,prod-1b,433.246094
none,prod-1b,1798.836426
none,prod-1b,512.282959
none,prod-1b,743.708008
none,prod-1b,576.630493
none,prod-1b,1664.399536
none,prod-1b,522.181763
none,prod-1b,1643.624023
none,prod-1b,538.251587
none,prod-1b,431.819824
none,prod-1b,570.779907
none,prod-1b,485.449463
none,prod-1b,1750.311279
none,prod-1b,496.716492
none,prod-1b,618.372803
none,prod-1b,460.44751
none,prod-1b,546.157349
none,prod-1b,1793.899658
none,prod-1b,504.128662
none,prod-1b,1745.762207
none,prod-1b,474.210449
none,prod-1b,485.330566
none,prod-1b,1799.49231
none,prod-1b,464.406128
none,prod-1b,1778.182373
none,prod-1b,1764.226074
none,prod-1b,601.46936
none,prod-1b,1744.975098
none,prod-1b,599.829346
none,prod-1b,1826.608398
none,prod-1b,553.03894
none,prod-1b,1823.212891
none,prod-1b,1764.12854
none,prod-1b,520.549438
none,prod-1b,512.158813
none,prod-1b,1654.999023
none,prod-1b,554.870605
none,prod-1b,507.768433
none,prod-1b,567.979248
none,prod-1b,614.846436
none,prod-1b,528.834717
none,prod-1b,524.783325
none,prod-1b,572.028076
none,prod-1b,500.276245
none,prod-1b,1725.916748
none,prod-1b,526.194336
none,prod-1b,1833.751953
none,prod-1b,513.508545
none,prod-1b,595.292725
none,prod-1b,1721.045288
none,prod-1b,1742.773926
none,prod-1b,580.491211
none,prod-1b,557.457397
none,prod-1b,388.465515
none,prod-1b,526.194336
none,prod-1b,528.530762
none,prod-1b,1830.622559
none,prod-1b,1739.382812
none,prod-1b,507.768433
none,prod-1b,1702.713379
none,prod-1b,652.505249
none,prod-1b,555.834229
none,prod-1b,1773.811523
none,prod-1b,504.501465
none,prod-1b,1687.952759
none,prod-1b,626.747559
none,prod-1b,531.377563
none,prod-1b,1763.803223
none,prod-1b,505.175293
none,prod-1b,582.078247
none,prod-1b,677.37439
none,prod-1b,555.63916
none,prod-1b,387.479736
none,prod-1b,1747.696899
none,prod-1b,513.394897
none,prod-1b,486.278442
none,prod-1b,484.904541
none,prod-1b,628.713745
none,prod-1b,497.540894
none,prod-1b,477.667725
none,prod-1b,1730.823608
none,prod-1b,572.540771
none,prod-1b,513.860352
none,prod-1b,1814.1073
none,prod-1b,553.234619
none,prod-1b,1701.557129
none,prod-1b,551.765869
none,prod-1b,711.776367
none,prod-1b,1746.331299
none,prod-1b,1691.279297
none,prod-1b,527.585815
none,prod-1b,525.741333
none,prod-1b,496.079529
none,prod-1b,507.953003
none,prod-1b,1702.110107
none,prod-1b,507.937622
none,prod-1b,493.485474
none,prod-1b,547.726074
none,prod-1b,655.573975
none,prod-1b,435.662842
none,prod-1b,1652.969727
none,prod-1b,1719.384399
none,prod-1b,571.328369
none,prod-1b,569.388062
none,prod-1b,541.151367
none,prod-1b,506.379944
none,prod-1b,1676.108765
none,prod-1b,585.999878
none,prod-1b,1728.800781
none,prod-1b,448.993408
none,prod-1b,498.656982
none,prod-1b,1755.929443
none,prod-1b,1692.212158
none,prod-1b,1793.701172
none,prod-1b,620.6521
none,prod-1b,1865.166748
none,prod-1b,543.696899
none,prod-1b,1766.238037
none,prod-1b,1772.391724
none,prod-1b,492.306152
none,prod-1b,542.259766
none,prod-1b,1652.857666
none,prod-1b,1731.770752
none,prod-1b,429.419678
none,prod-1b,1827.99292
none,prod-1b,476.890869
none,prod-1b,434.312134
none,prod-1b,536.108643
none,prod-1b,1828.381958
none,prod-1b,1767.051514
none,prod-1b,553.361816
none,prod-1b,467.601624
none,prod-1b,660.780273
none,prod-1b,1865.032837
none,prod-1b,547.937134
none,prod-1b,1741.753418
none,prod-1b,1718.005615
none,prod-1b,503.826904
none,prod-1b,532.666382
none,prod-1b,524.401978
none,prod-1b,438.066406
none,prod-1b,548.967285
none,prod-1b,1721.791504
none,prod-1b,1689.818604
none,prod-1b,1869.544678
none,prod-1b,629.697754
none,prod-1b,655.573975
none,prod-1b,1818.360352
none,prod-1b,539.496582
none,prod-1b,541.250854
none,prod-1b,509.836487
none,prod-1b,546.2854
none,prod-1b,1689.577026
none,prod-1b,618.549316
none,prod-1b,1648.591675
none,prod-1b,520.51001
none,prod-1b,1771.652588
none,prod-1b,567.797119
none,prod-1b,1685.802368
none,prod-1b,1750.504883
none,prod-1b,1738.120728
none,prod-1b,479.970703
none,prod-1b,1791.431885
none,prod-1b,655.306519
none,prod-1b,910.238098
none,prod-1b,481.138794
none,prod-1b,626.141235
none,prod-1b,571.820557
none,prod-1b,511.460571
none,prod-1b,1703.162598
none,prod-1b,1832.544922
none,prod-1b,465.681763
none,prod-1b,506.116821
none,prod-1b,555.571655
none,prod-1b,562.240479
none,prod-1b,649.391235
none,prod-1b,438.08667
none,prod-1b,429.982056
none,prod-1b,482.746216
none,prod-1b,1716.696167
none,prod-1b,1731.122803
none,prod-1b,1829.504639
none,prod-1b,1821.214478
none,prod-1b,1718.298096
none,prod-1b,518.201904
none,prod-1b,504.139282
none,prod-1b,503.766541
none,prod-1b,1749.643799
none,prod-1b,1691.365479
none,prod-1b,504.39624
none,prod-1b,596.574585
none,prod-1b,507.190186
none,prod-1b,1796.354736
none,prod-1b,1722.571899
none,prod-1b,1773.853394
none,prod-1b,1837.686279
none,prod-1b,591.6604
none,prod-1b,1739.852783
none,prod-1b,498.478271
none,prod-1b,514.988892
none,prod-1b,568.024658
none,prod-1b,572.538208
none,prod-1b,1737.348633
none,prod-1b,511.788818
none,prod-1b,1684.107422
none,prod-1b,497.42688
none,prod-1b,627.332397
none,prod-1b,473.007874
none,prod-1b,1719.84082
none,prod-1b,436.980835
none,prod-1b,437.985474
none,prod-1b,559.002319
none,prod-1b,459.601074
none,prod-1b,483.79248
none,prod-1b,1867.827637
none,prod-1b,1790.110352
none,prod-1b,1654.999023
none,prod-1b,1741.741211
none,prod-1b,545.487549
none,prod-1b,603.227905
none,prod-1b,710.949951
none,prod-1b,762.971436
none,prod-1b,594.203735
none,prod-1b,579.825439
none,prod-1b,1724.084229
none,prod-1b,542.532715
none,prod-1b,1732.266357
none,prod-1b,1695.236938
none,prod-1b,552.038818
none,prod-1b,544.591064
none,prod-1b,1725.342041
none,prod-1b,629.933228
none,prod-1b,650.181641
none,prod-1b,1683.747559
none,prod-1b,576.410522
none,prod-1b,1709.588867
none,prod-1b,1828.381958
none,prod-1b,528.834717
none,prod-1b,1688.658447
none,prod-1b,392.736938
none,prod-1b,524.98938
none,prod-1b,1753.169922
none,prod-1b,1640.949951
none,prod-1b,471.283997
none,prod-1b,499.887756
none,prod-1b,1680.802734
none,prod-1b,496.156372
none,prod-1b,910.238098
none,prod-1b,513.798584
none,prod-1b,571.733276
none,prod-1b,548.967285
none,prod-1b,1867.106323
none,prod-1b,539.974976
none,prod-1b,1664.399536
none,prod-1b,528.985352
none,prod-1b,660.780273
none,prod-1b,583.418213
none,prod-1b,588.404297
none,prod-1b,1724.364868
none,prod-1b,574.077637
none,prod-1b,1817.92334
none,prod-1b,457.469238
none,prod-1b,540.634399
none,prod-1b,547.726074
none,prod-1b,1773.634644
none,prod-1b,1749.50415
none,prod-1b,563.324951
none,prod-1b,553.064819
none,prod-1b,572.713135
none,prod-1b,555.951416
none,prod-1b,1795.019165
none,prod-1b,1717.665283
none,prod-1b,506.945862
none,prod-1b,543.690063
none,prod-1b,554.668823
none,prod-1b,1707.797607
none,prod-1b,436.894531
none,prod-1b,1835.22998
none,prod-1b,572.713135
none,prod-1b,481.03894
none,prod-1b,1731.303955
none,prod-1b,475.934204
none,prod-1b,513.328125
none,prod-1b,1701.40271
none,prod-1b,520.549438
none,prod-1b,390.932251
none,prod-1b,447.669189
none,prod-1b,488.090088
none,prod-1b,1830.185791
none,prod-1b,1781.56311
none,prod-1b,469.175659
none,prod-1b,1839.188599
none,prod-1b,570.29126
none,prod-1b,1743.740234
none,prod-1b,502.852295
none,prod-1b,654.43457
none,prod-1b,1758.478638
none,prod-1b,600.526611
none,prod-1b,1701.724854
none,prod-1b,1731.770752
none,prod-1b,465.681763
none,prod-1b,1691.060303
none,prod-1b,522.741699
none,prod-1b,616.166504
none,prod-1b,442.649902
none,prod-1b,525.480286
none,prod-1b,544.718506
none,prod-1b,1788.905762
none,prod-1b,1827.501221
none,prod-1b,1834.359985
none,prod-1b,1745.366943
none,prod-1b,485.821045
none,prod-1b,444.932129
none,prod-1b,519.071533
none,prod-1b,1829.747314
none,prod-1b,1731.303955
none,prod-1b,506.052368
none,prod-1b,1746.480591
none,prod-1b,570.29126
none,prod-1b,554.155762
none,prod-1b,1660.07251
none,prod-1b,1793.701172
none,prod-1b,1655.00647
none,prod-1b,553.175781
none,prod-1b,437.622681
none,prod-1b,1725.921265
none,prod-1b,1801.213867
none,prod-1b,1843.738525
none,prod-1b,1704.255615
none,prod-1b,1649.130371
none,prod-1b,513.238037
none,prod-1b,487.515869
none,prod-1b,517.574707
none,prod-1b,654.792542
none,prod-1b,482.229492
none,prod-1b,1870.529907
none,prod-1b,1826.369019
none,prod-1b,607.589111
none,prod-1b,531.012207
none,prod-1b,384.035278
none,prod-1b,498.694092
none,prod-1b,1822.059937
none,prod-1b,1793.630615
none,prod-1b,507.046265
none,prod-1b,531.668579
none,prod-1b,1705.820801
none,prod-1b,1743.497314
none,prod-1b,629.697754
none,prod-1b,799.857788
none,prod-1b,1701.40271
none,prod-1b,510.175415
none,prod-1b,1756.06189
none,prod-1b,562.240479
none,prod-1b,510.861572
none,prod-1b,1830.80188
none,prod-1b,713.406738
none,prod-1b,572.028076
none,prod-1b,653.441406
none,prod-1b,1651.408691
none,prod-1b,542.3125
none,prod-1b,462.860718
none,prod-1b,532.479492
none,prod-1b,1655.00647
none,prod-1b,1754.39209
none,prod-1b,1735.869873
none,prod-1b,1685.434204
none,prod-1b,1756.223145
none,prod-1b,1741.888916
none,prod-1b,435.577881
none,prod-1b,648.391357
none,prod-1b,543.184814
none,prod-1b,1680.527344
none,prod-1b,1702.094727
none,prod-1b,1661.762329
none,prod-1b,607.388184
none,prod-1b,711.776367
none,prod-1b,1720.201538
none,prod-1b,625.470215
none,prod-1b,1821.621826
none,prod-1b,1791.765137
none,prod-1b,502.565735
none,prod-1b,543.716309
none,prod-1b,767.624939
none,prod-1b,1741.233398
none,prod-1b,1672.183594
none,prod-1b,533.233765
none,prod-1b,390.067383
none,prod-1b,1755.506592
none,prod-1b,1831.334717
none,prod-1b,467.916931
none,prod-1b,500.816284
none,prod-1b,599.625732
none,prod-1b,1717.147827
none,prod-1b,622.494995
none,prod-1b,630.405396
none,prod-1b,473.401733
none,prod-1b,1703.331299
none,prod-1b,503.766541
none,prod-1b,545.507568
none,prod-1b,611.805298
none,prod-1b,509.716797
none,prod-1b,1603.554199
none,prod-1b,482.746216
none,prod-1b,484.696533
none,prod-1b,519.504272
none,prod-1b,567.797119
none,prod-1b,496.05542
none,prod-1b,1826.432617
none,prod-1b,508.158447
none,prod-1b,486.518799
none,prod-1b,482.559204
none,prod-1b,1727.079468
none,prod-1b,488.365845
none,prod-1b,497.42688
none,prod-1b,567.797119
none,prod-1b,508.844971
none,prod-1b,655.224304
none,prod-1b,1817.140381
none,prod-1b,435.355225
none,prod-1b,594.700684
none,prod-1b,392.306519
none,prod-1b,388.345764
none,prod-1b,557.261597
none,prod-1b,1731.83728
none,prod-1b,429.635071
none,prod-1b,522.741699
none,prod-1b,1727.798828
none,prod-1b,1733.910278
none,prod-1b,471.330811
none,prod-1b,630.405396
none,prod-1b,569.385254
none,prod-1b,577.897339
none,prod-1b,426.316772
none,prod-1b,1702.713379
none,prod-1b,1729.034302
none,prod-1b,504.988831
none,prod-1b,554.870605
none,prod-1b,536.02356
none,prod-1b,428.954285
none,prod-1b,1729.817383
none,prod-1b,623.780518
none,prod-1b,518.949707
none,prod-1b,510.188965
none,prod-1b,485.138062
none,prod-1b,430.013306
none,prod-1b,1768.362305
none,prod-1b,494.73999
none,prod-1b,617.457886
none,prod-1b,1655.00647
none,prod-1b,659.927979
none,prod-1b,606.537842
none,prod-1b,1717.484985
none,prod-1b,512.456299
none,prod-1b,1716.081543
none,prod-1b,586.875977
none,prod-1b,659.616577
none,prod-1b,1838.836182
none,prod-1b,495.455811
none,prod-1b,1759.171875
none,prod-1b,617.087891
none,prod-1b,1717.665283
none,prod-1b,572.648682
none,prod-1b,1612.707764
none,prod-1b,483.112427
none,prod-1b,1854.893066
none,prod-1b,1708.567383
none,prod-1b,517.722778
none,prod-1b,496.194092
none,prod-1b,1773.745117
none,prod-1b,1729.087036
none,prod-1b,607.589111
none,prod-1b,432.644409
none,prod-1b,521.276611
none,prod-1b,596.574585
none,prod-1b,1739.839233
none,prod-1b,1734.25415
none,prod-1b,509.836487
none,prod-1b,1788.369263
none,prod-1b,507.953003
none,prod-1b,1654.999023
none,prod-1b,1684.64624
none,prod-1b,462.028687
none,prod-1b,1744.94873
none,prod-1b,570.99646
none,prod-1b,572.825439
none,prod-1b,527.389465
none,prod-1b,524.64209
none,prod-1b,520.358398
none,prod-1b,525.601196
none,prod-1b,426.625
none,prod-1b,1746.224854
none,prod-1b,535.276367
none,prod-1b,1798.881104
none,prod-1b,496.099243
none,prod-1b,1751.465942
none,prod-1b,558.84314
none,prod-1b,593.518677
none,prod-1b,1686.484619
none,prod-1b,516.546875
none,prod-1b,502.940063
none,prod-1b,467.110107
none,prod-1b,539.042236
none,prod-1b,1828.689087
none,prod-1b,547.831299
none,prod-1b,598.645752
none,prod-1b,387.944031
none,prod-1b,1826.432617
none,prod-1b,1728.783569
none,prod-1b,1716.210938
none,prod-1b,1674.203613
none,prod-1b,542.538818
none,prod-1b,1797.662842
none,prod-1b,1828.381958
none,prod-1b,653.094971
none,prod-1b,506.052368
none,prod-1b,1821.032959
none,prod-1b,579.324463
none,prod-1b,648.391357
none,prod-1b,605.647705
none,prod-1b,427.192444
none,prod-1b,1818.360352
none,prod-1b,629.636353
none,prod-1b,1790.067749
none,prod-1b,1725.225098
none,prod-1b,1657.367188
none,prod-1b,571.733276
none,prod-1b,1815.337646
none,prod-1b,799.857788
none,prod-1b,439.713501
none,prod-1b,543.192627
none,prod-1b,702.147705
none,prod-1b,522.121826
none,prod-1b,1773.853394
none,prod-1b,470.0625
none,prod-1b,468.067383
none,prod-1b,538.290771
none,prod-1b,1829.564941
none,prod-1b,1764.06311
none,prod-1b,1799.23291
none,prod-1b,487.514282
none,prod-1b,1703.0896
none,prod-1b,497.967041
none,prod-1b,1867.827637
none,prod-1b,498.167542
none,prod-1b,498.994141
none,prod-1b,1684.428833
none,prod-1b,1775.466064
none,prod-1b,519.441772
none,prod-1b,471.283997
none,prod-1b,1817.140381
none,prod-1b,1866.603638
none,prod-1b,433.246094
none,prod-1b,504.39624
none,prod-1b,541.250854
none,prod-1b,1700.806396
none,prod-1b,1693.557129
none,prod-1b,1654.999023
none,prod-1b,1741.233398
none,prod-1b,513.798584
none,prod-1b,1724.638794
none,prod-1b,424.05835
none,prod-1b,1760.010742
none,prod-1b,535.386719
none,prod-1b,519.751038
none,prod-1b,1742.41626
none,prod-1b,1661.762329
none,prod-1b,522.047241
none,prod-1b,569.887207
none,prod-1b,1778.182373
none,prod-1b,1775.190186
none,prod-1b,1830.876343
none,prod-1b,435.39856
none,prod-1b,499.660645
none,prod-1b,659.336426
none,prod-1b,527.585815
none,prod-1b,494.026978
none,prod-1b,509.651611
none,prod-1b,1691.626465
none,prod-1b,1718.886719
none,prod-1b,1757.801514
none,prod-1b,535.50293
none,prod-1b,563.324951
none,prod-1b,546.852783
none,prod-1b,1773.745117
none,prod-1b,439.691162
none,prod-1b,1658.628052
none,prod-1b,1650.503052
none,prod-1b,539.584961
none,prod-1b,487.514282
none,prod-1b,494.757446
none,prod-1b,1781.56311
none,prod-1b,607.173096
none,prod-1b,1835.22998
none,prod-1b,1744.985596
none,prod-1b,1753.482666
none,prod-1b,504.139282
none,prod-1b,631.758423
none,prod-1b,1832.544922
none,prod-1b,1716.210938
none,prod-1b,470.0625
none,prod-1b,464.177795
none,prod-1b,1687.346191
none,prod-1b,1716.543213
none,prod-1b,1751.465942
none,prod-1b,519.80426
none,prod-1b,1730.018433
none,prod-1b,569.979004
none,prod-1b,571.110596
none,prod-1b,470.295227
none,prod-1b,1734.28833
none,prod-1b,1642.278564
none,prod-1b,1830.876343
none,prod-1b,435.667236
none,prod-1b,1699.726562
none,prod-1b,1865.032837
none,prod-1b,482.118652
none,prod-1b,1687.455811
none,prod-1b,542.303345
none,prod-1b,1756.497314
none,prod-1b,434.10022
none,prod-1b,567.924927
none,prod-1b,804.540405
none,prod-1b,476.890869
none,prod-1b,444.458252
none,prod-1b,555.017944
none,prod-1b,667.624634
none,prod-1b,390.612427
none,prod-1b,1798.881104
none,prod-1b,395.123657
none,prod-1b,518.632446
none,prod-1b,570.99646
none,prod-1b,652.854492
none,prod-1b,1752.149048
none,prod-1b,542.319336
none,prod-1b,1700.293335
none,prod-1b,696.866272
none,prod-1b,494.403687
none,prod-1b,531.132935
none,prod-1b,603.428467
none,prod-1b,1679.961914
none,prod-1b,1728.217407
none,prod-1b,1816.936157
none,prod-1b,1758.179932
none,prod-1b,629.560669
none,prod-1b,510.163574
none,prod-1b,501.02063
none,prod-1b,678.72168
none,prod-1b,473.401733
none,prod-1b,513.85083
none,prod-1b,1724.594604
none,prod-1b,1705.275146
none,prod-1b,1733.059814
none,prod-1b,504.988831
none,prod-1b,1743.497314
none,prod-1b,1727.798828
none,prod-1b,538.888916
none,prod-1b,1612.707764
none,prod-1b,659.800049
none,prod-1b,1701.724854
none,prod-1b,1676.108765
none,prod-1b,568.26709
none,prod-1b,556.446777
none,prod-1b,541.79126
none,prod-1b,1836.48584
none,prod-1b,469.175659
none,prod-1b,503.918152
none,prod-1b,434.997803
none,prod-1b,571.733276
none,prod-1b,1727.170898
none,prod-1b,528.744995
none,prod-1b,510.462952
none,prod-1b,1733.764893
none,prod-1b,598.038696
none,prod-1b,629.560669
none,prod-1b,500.837036
none,prod-1b,1701.249756
none,prod-1b,439.372314
none,prod-1b,1681.011353
none,prod-1b,447.873413
none,prod-1b,501.726562
none,prod-1b,614.5979
none,prod-1b,1751.528076
none,prod-1b,1719.384399
none,prod-1b,571.110596
none,prod-1b,436.425659
none,prod-1b,1791.166504
none,prod-1b,1798.881104
none,prod-1b,504.794678
none,prod-1b,502.338013
none,prod-1b,1817.07605
none,prod-1b,1802.144531
none,prod-1b,605.603882
none,prod-1b,544.591064
none,prod-1b,536.018555
none,prod-1b,654.792542
none,prod-1b,1758.208008
none,prod-1b,614.825317
none,prod-1b,597.674561
none,prod-1b,1833.166016
none,prod-1b,568.844849
none,prod-1b,1764.12854
none,prod-1b,470.795288
none,prod-1b,605.811646
none,prod-1b,1763.806519
none,prod-1b,581.84729
none,prod-1b,571.334351
none,prod-1b,1745.783203
none,prod-1b,440.217041
none,prod-1b,1734.916016
none,prod-1b,593.21582
none,prod-1b,1675.789795
none,prod-1b,1693.191406
none,prod-1b,602.826294
none,prod-1b,427.958313
none,prod-1b,1748.890869
none,prod-1b,1704.255615
none,prod-1b,580.489258
none,prod-1b,557.132324
none,prod-1b,392.05542
none,prod-1b,1781.56311
none,prod-1b,576.410522
none,prod-1b,1675.952881
none,prod-1b,1687.346191
none,prod-1b,607.388184
none,prod-1b,447.339722
none,prod-1b,910.238098
none,prod-1b,1773.635864
none,prod-1b,1749.15625
none,prod-1b,471.283997
none,prod-1b,1697.669922
none,prod-1b,643.673218
none,prod-1b,573.267822
none,prod-1b,551.765869
none,prod-1b,1852.148193
none,prod-1b,432.115479
none,prod-1b,1691.961426
none,prod-1b,536.108643
none,prod-1b,1723.658203
none,prod-1b,1735.777954
none,prod-1b,1823.097168
none,prod-1b,653.944458
none,prod-1b,1651.613281
none,prod-1b,1788.369263
none,prod-1b,1703.0896
none,prod-1b,572.282715
none,prod-1b,1759.171875
none,prod-1b,569.388062
none,prod-1b,1764.162109
none,prod-1b,721.259521
none,prod-1b,1718.428467
none,prod-1b,904.119263
none,prod-1b,496.909912
none,prod-1b,437.682617
none,prod-1b,624.082886
none,prod-1b,602.091064
none,prod-1b,648.499878
none,prod-1b,628.907715
none,prod-1b,603.450684
none,prod-1b,475.064697
none,prod-1b,547.129639
none,prod-1b,438.08667
none,prod-1b,572.538208
none,prod-1b,510.16333
none,prod-1b,439.808472
none,prod-1b,564.950073
none,prod-1b,590.203857
none,prod-1b,453.31604
none,prod-1b,1737.953613
none,prod-1b,1750.203613
none,prod-1b,525.890137
none,prod-1b,503.896484
none,prod-1b,489.677979
none,prod-1b,1827.603882
none,prod-1b,568.300049
none,prod-1b,510.349121
none,prod-1b,484.904541
none,prod-1b,447.669189
none,prod-1b,677.37439
none,prod-1b,546.392212
none,prod-1b,1796.902954
none,prod-1b,428.954285
none,prod-1b,496.96698
none,prod-1b,435.667236
none,prod-1b,626.747559
none,prod-1b,486.826416
none,prod-1b,483.344727
none,prod-1b,510.163574
none,prod-1b,465.531372
none,prod-1b,553.096924
none,prod-1b,577.881714
none,prod-1b,532.874268
none,prod-1b,495.395996
none,prod-1b,1700.334595
none,prod-1b,1767.805176
none,prod-1b,552.08667
none,prod-1b,1725.539307
none,prod-1b,1753.415039
none,prod-1b,1769.195679
none,prod-1b,433.521729
none,prod-1b,522.181763
none,prod-1b,444.932129
none,prod-1b,1679.773926
none,prod-1b,512.395508
none,prod-1b,542.532715
none,prod-1b,711.776367
none,prod-1b,600.433105
none,prod-1b,384.035278
none,prod-1b,1725.003906
none,prod-1b,544.773682
none,prod-1b,1719.84082
none,prod-1b,425.419678
none,prod-1b,721.259521
none,prod-1b,423.506836
none,prod-1b,767.624939
none,prod-1b,634.03479
none,prod-1b,1797.928467
none,prod-1b,553.064819
none,prod-1b,533.573669
none,prod-1b,1717.255127
none,prod-1b,1778.182373
none,prod-1b,505.49646
none,prod-1b,513.142822
none,prod-1b,553.064819
none,prod-1b,570.609863
none,prod-1b,1690.096924
none,prod-1b,428.954285
none,prod-1b,666.352051
none,prod-1b,569.565552
none,prod-1b,572.536255
none,prod-1b,501.427673
none,prod-1b,570.010864
none,prod-1b,1826.082031
none,prod-1b,496.348511
none,prod-1b,524.64209
none,prod-1b,552.633545
none,prod-1b,1815.000977
none,prod-1b,910.238098
none,prod-1b,1795.959229
none,prod-1b,555.834229
none,prod-1b,1708.462158
none,prod-1b,523.445312
none,prod-1b,1650.116943
none,prod-1b,1735.145874
none,prod-1b,765.869507
none,prod-1b,569.348511
none,prod-1b,473.970093
none,prod-1b,1792.93396
none,prod-1b,1723.658203
none,prod-1b,1689.680664
none,prod-1b,627.667114
none,prod-1b,696.866272
none,prod-1b,383.778442
none,prod-1b,572.233643
none,prod-1b,636.796143
none,prod-1b,507.63031
none,prod-1b,1835.22998
none,prod-1b,604.623413
none,prod-1b,910.238098
none,prod-1b,388.85083
none,prod-1b,544.686401
none,prod-1b,1708.462158
none,prod-1b,589.232422
none,prod-1b,1708.507324
none,prod-1b,1652.904175
none,prod-1b,437.153809
none,prod-1b,486.883057
none,prod-1b,1834.161377
none,prod-1b,567.177612
none,prod-1b,1740.446777
none,prod-1b,1693.191406
none,prod-1b,555.87439
none,prod-1b,529.880249
none,prod-1b,467.110107
none,prod-1b,632.270996
none,prod-1b,566.675049
none,prod-1b,1662.208252
none,prod-1b,653.698242
none,prod-1b,1800.309082
none,prod-1b,594.695923
none,prod-1b,532.565674
none,prod-1b,1725.539307
none,prod-1b,584.640381
none,prod-1b,497.053223
none,prod-1b,1612.482178
none,prod-1b,1859.945557
none,prod-1b,519.441772
none,prod-1b,483.112427
none,prod-1b,520.606689
none,prod-1b,1810.445557
none,prod-1b,1713.863525
none,prod-1b,1736.525391
none,prod-1b,497.716675
none,prod-1b,1757.053223
none,prod-1b,556.439697
none,prod-1b,1817.864136
none,prod-1b,509.836487
none,prod-1b,1682.665771
none,prod-1b,525.780762
none,prod-1b,1791.490356
none,prod-1b,536.108643
none,prod-1b,1762.734131
none,prod-1b,532.158936
none,prod-1b,1757.545898
none,prod-1b,551.804077
none,prod-1b,479.73291
none,prod-1b,435.691528
none,prod-1b,545.111328
none,prod-1b,456.1604
none,prod-1b,525.777222
none,prod-1b,567.195801
none,prod-1b,636.844116
none,prod-1b,452.404175
none,prod-1b,527.518555
none,prod-1b,1714.474731
none,prod-1b,1755.471558
none,prod-1b,1756.654785
none,prod-1b,1829.504639
none,prod-1b,516.14624
none,prod-1b,442.638306
none,prod-1b,483.112671
none,prod-1b,494.412231
none,prod-1b,585.555542
none,prod-1b,510.462952
none,prod-1b,539.240723
none,prod-1b,1816.543213
none,prod-1b,1746.797729
none,prod-1b,1703.454346
none,prod-1b,570.391602
none,prod-1b,521.006348
none,prod-1b,655.555176
none,prod-1b,1830.770142
none,prod-1b,520.394897
none,prod-1b,1684.914429
none,prod-1b,497.967041
none,prod-1b,1758.208008
none,prod-1b,1758.848145
none,prod-1b,571.328369
none,prod-1b,437.622681
none,prod-1b,486.497925
none,prod-1b,1651.718506
none,prod-1b,1768.698975
none,prod-1b,526.536133
none,prod-1b,496.348511
none,prod-1b,509.907959
none,prod-1b,1756.497314
none,prod-1b,553.234619
none,prod-1b,520.483154
none,prod-1b,486.032349
none,prod-1b,513.019043
none,prod-1b,1685.434204
none,prod-1b,1716.543213
none,prod-1b,644.848022
none,prod-1b,1719.256836
none,prod-1b,1796.11084
none,prod-1b,1864.879028
none,prod-1b,1695.236938
none,prod-1b,1740.175537
none,prod-1b,556.283203
none,prod-1b,1751.730713
none,prod-1b,1834.359985
none,prod-1b,1865.962402
none,prod-1b,630.329468
none,prod-1b,553.361816
none,prod-1b,523.287354
none,prod-1b,437.67627
none,prod-1b,1646.803467
none,prod-1b,1812.693848
none,prod-1b,485.078125
none,prod-1b,473.007874
none,prod-1b,612.320801
none,prod-1b,467.916931
none,prod-1b,1722.553345
none,prod-1b,1735.777954
none,prod-1b,522.202515
none,prod-1b,572.414795
none,prod-1b,659.547729
none,prod-1b,577.77417
none,prod-1b,569.185181
none,prod-1b,569.65271
none,prod-1b,1788.915649
none,prod-1b,523.445312
none,prod-1b,596.804565
none,prod-1b,539.630615
none,prod-1b,434.312134
none,prod-1b,1788.710938
none,prod-1b,1657.367188
none,prod-1b,517.448486
none,prod-1b,597.002808
none,prod-1b,509.79248
none,prod-1b,654.792542
none,prod-1b,1766.238037
none,prod-1b,551.466919
none,prod-1b,475.064697
none,prod-1b,628.907715
none,prod-1b,1834.064697
none,prod-1b,480.555176
none,prod-1b,475.064697
none,prod-1b,571.098145
none,prod-1b,1781.56311
none,prod-1b,435.075562
none,prod-1b,511.148682
none,prod-1b,678.72168
none,prod-1b,534.349243
none,prod-1b,531.377563
none,prod-1b,1725.003906
none,prod-1b,1737.489014
none,prod-1b,1705.670898
none,prod-1b,1737.231323
none,prod-1b,1827.603882
none,prod-1b,1693.191406
none,prod-1b,1653.350098
none,prod-1b,553.064819
none,prod-1b,581.84729
none,prod-1b,569.650391
none,prod-1b,569.689087
none,prod-1b,512.199707
none,prod-1b,628.866821
none,prod-1b,1823.032471
none,prod-1b,1755.996094
none,prod-1b,1829.504639
none,prod-1b,523.082886
none,prod-1b,507.257324
none,prod-1b,620.058838
none,prod-1b,1705.422607
none,prod-1b,1831.334717
none,prod-1b,525.88208
