rotation,method,ip_err
none,direct-m512-o8,528.454224
none,direct-m512-o8,454.682983
none,direct-m512-o8,543.255737
none,direct-m512-o8,491.480713
none,direct-m512-o8,467.924683
none,direct-m512-o8,556.126953
none,direct-m512-o8,523.596375
none,direct-m512-o8,482.06665
none,direct-m512-o8,500.865234
none,direct-m512-o8,606.907898
none,direct-m512-o8,455.251831
none,direct-m512-o8,524.325439
none,direct-m512-o8,479.250732
none,direct-m512-o8,559.044617
none,direct-m512-o8,502.758423
none,direct-m512-o8,584.948242
none,direct-m512-o8,537.266602
none,direct-m512-o8,462.46582
none,direct-m512-o8,564.72168
none,direct-m512-o8,494.092285
none,direct-m512-o8,486.853516
none,direct-m512-o8,502.097778
none,direct-m512-o8,497.254028
none,direct-m512-o8,473.878906
none,direct-m512-o8,519.644287
none,direct-m512-o8,579.802979
none,direct-m512-o8,527.733154
none,direct-m512-o8,533.961182
none,direct-m512-o8,548.751282
none,direct-m512-o8,599.262817
none,direct-m512-o8,464.533203
none,direct-m512-o8,612.242615
none,direct-m512-o8,570.640137
none,direct-m512-o8,542.844482
none,direct-m512-o8,550.036865
none,direct-m512-o8,490.070068
none,direct-m512-o8,631.09845
none,direct-m512-o8,489.469849
none,direct-m512-o8,587.193481
none,direct-m512-o8,561.067627
none,direct-m512-o8,515.539795
none,direct-m512-o8,608.338196
none,direct-m512-o8,557.496094
none,direct-m512-o8,484.384399
none,direct-m512-o8,617.74823
none,direct-m512-o8,547.982544
none,direct-m512-o8,552.161499
none,direct-m512-o8,574.949463
none,direct-m512-o8,552.483521
none,direct-m512-o8,453.308838
none,direct-m512-o8,470.545288
none,direct-m512-o8,498.538391
none,direct-m512-o8,517.343262
none,direct-m512-o8,576.48584
none,direct-m512-o8,555.174072
none,direct-m512-o8,497.752197
none,direct-m512-o8,516.464844
none,direct-m512-o8,616.580933
none,direct-m512-o8,494.280518
none,direct-m512-o8,528.454224
none,direct-m512-o8,525.171143
none,direct-m512-o8,454.397461
none,direct-m512-o8,487.148071
none,direct-m512-o8,541.866821
none,direct-m512-o8,577.03894
none,direct-m512-o8,523.451416
none,direct-m512-o8,540.471802
none,direct-m512-o8,570.318115
none,direct-m512-o8,485.087524
none,direct-m512-o8,474.603271
none,direct-m512-o8,506.740845
none,direct-m512-o8,524.536377
none,direct-m512-o8,451.187622
none,direct-m512-o8,556.339111
none,direct-m512-o8,587.193481
none,direct-m512-o8,552.703369
none,direct-m512-o8,560.714478
none,direct-m512-o8,503.951172
none,direct-m512-o8,498.684448
none,direct-m512-o8,520.74646
none,direct-m512-o8,539.773438
none,direct-m512-o8,571.537109
none,direct-m512-o8,493.300537
none,direct-m512-o8,555.199463
none,direct-m512-o8,554.694092
none,direct-m512-o8,544.144043
none,direct-m512-o8,566.572754
none,direct-m512-o8,550.762939
none,direct-m512-o8,501.45459
none,direct-m512-o8,421.492554
none,direct-m512-o8,639.503906
none,direct-m512-o8,542.584229
none,direct-m512-o8,545.570312
none,direct-m512-o8,531.164307
none,direct-m512-o8,581.532288
none,direct-m512-o8,521.9729
none,direct-m512-o8,502.119995
none,direct-m512-o8,448.608276
none,direct-m512-o8,527.910767
none,direct-m512-o8,523.845215
none,direct-m512-o8,543.118164
none,direct-m512-o8,497.538574
none,direct-m512-o8,563.068481
none,direct-m512-o8,521.9729
none,direct-m512-o8,565.913208
none,direct-m512-o8,591.461914
none,direct-m512-o8,473.011353
none,direct-m512-o8,493.300537
none,direct-m512-o8,517.456055
none,direct-m512-o8,620.194214
none,direct-m512-o8,551.463867
none,direct-m512-o8,551.558105
none,direct-m512-o8,577.217041
none,direct-m512-o8,533.695068
none,direct-m512-o8,412.622314
none,direct-m512-o8,595.635925
none,direct-m512-o8,522.097656
none,direct-m512-o8,520.516357
none,direct-m512-o8,627.115234
none,direct-m512-o8,490.231689
none,direct-m512-o8,505.836182
none,direct-m512-o8,636.095764
none,direct-m512-o8,556.475586
none,direct-m512-o8,519.368286
none,direct-m512-o8,414.997681
none,direct-m512-o8,517.691895
none,direct-m512-o8,533.705566
none,direct-m512-o8,514.40625
none,direct-m512-o8,606.309021
none,direct-m512-o8,656.779297
none,direct-m512-o8,529.010986
none,direct-m512-o8,589.736328
none,direct-m512-o8,415.57959
none,direct-m512-o8,594.633972
none,direct-m512-o8,587.399536
none,direct-m512-o8,506.933105
none,direct-m512-o8,554.694092
none,direct-m512-o8,515.145142
none,direct-m512-o8,572.333618
none,direct-m512-o8,569.065674
none,direct-m512-o8,577.443848
none,direct-m512-o8,458.884766
none,direct-m512-o8,462.537109
none,direct-m512-o8,620.562744
none,direct-m512-o8,465.621399
none,direct-m512-o8,500.865234
none,direct-m512-o8,547.864502
none,direct-m512-o8,656.779297
none,direct-m512-o8,496.535889
none,direct-m512-o8,534.93103
none,direct-m512-o8,504.254639
none,direct-m512-o8,544.616699
none,direct-m512-o8,519.695557
none,direct-m512-o8,543.507324
none,direct-m512-o8,525.994385
none,direct-m512-o8,564.726807
none,direct-m512-o8,522.38855
none,direct-m512-o8,539.165039
none,direct-m512-o8,469.093933
none,direct-m512-o8,599.694519
none,direct-m512-o8,603.67627
none,direct-m512-o8,554.142944
none,direct-m512-o8,565.889771
none,direct-m512-o8,413.893433
none,direct-m512-o8,530.694336
none,direct-m512-o8,590.693726
none,direct-m512-o8,460.269287
none,direct-m512-o8,513.248291
none,direct-m512-o8,584.580811
none,direct-m512-o8,483.253052
none,direct-m512-o8,461.715088
none,direct-m512-o8,564.009277
none,direct-m512-o8,567.477295
none,direct-m512-o8,503.779785
none,direct-m512-o8,569.598633
none,direct-m512-o8,524.907227
none,direct-m512-o8,657.723999
none,direct-m512-o8,583.563904
none,direct-m512-o8,517.963989
none,direct-m512-o8,500.865234
none,direct-m512-o8,532.233276
none,direct-m512-o8,526.016846
none,direct-m512-o8,550.625366
none,direct-m512-o8,417.62793
none,direct-m512-o8,531.109985
none,direct-m512-o8,566.605835
none,direct-m512-o8,581.820557
none,direct-m512-o8,526.747559
none,direct-m512-o8,461.301392
none,direct-m512-o8,525.54834
none,direct-m512-o8,528.101685
none,direct-m512-o8,564.247559
none,direct-m512-o8,568.977539
none,direct-m512-o8,412.622314
none,direct-m512-o8,534.15332
none,direct-m512-o8,556.126953
none,direct-m512-o8,519.126465
none,direct-m512-o8,531.327026
none,direct-m512-o8,550.811768
none,direct-m512-o8,544.61792
none,direct-m512-o8,564.044189
none,direct-m512-o8,618.267212
none,direct-m512-o8,528.809204
none,direct-m512-o8,610.510864
none,direct-m512-o8,519.186401
none,direct-m512-o8,527.226196
none,direct-m512-o8,560.24292
none,direct-m512-o8,579.164124
none,direct-m512-o8,544.019165
none,direct-m512-o8,499.256592
none,direct-m512-o8,531.109985
none,direct-m512-o8,585.989929
none,direct-m512-o8,472.906128
none,direct-m512-o8,599.694519
none,direct-m512-o8,476.444092
none,direct-m512-o8,565.989502
none,direct-m512-o8,518.230469
none,direct-m512-o8,661.865967
none,direct-m512-o8,499.485596
none,direct-m512-o8,495.985229
none,direct-m512-o8,557.371948
none,direct-m512-o8,548.016968
none,direct-m512-o8,589.283203
none,direct-m512-o8,546.952393
none,direct-m512-o8,481.588501
none,direct-m512-o8,408.76123
none,direct-m512-o8,594.633972
none,direct-m512-o8,542.669922
none,direct-m512-o8,461.705933
none,direct-m512-o8,518.783569
none,direct-m512-o8,561.017334
none,direct-m512-o8,597.906494
none,direct-m512-o8,539.668945
none,direct-m512-o8,521.9729
none,direct-m512-o8,558.557983
none,direct-m512-o8,569.21875
none,direct-m512-o8,470.228882
none,direct-m512-o8,461.804443
none,direct-m512-o8,525.035889
none,direct-m512-o8,532.839722
none,direct-m512-o8,427.753906
none,direct-m512-o8,571.658569
none,direct-m512-o8,559.351318
none,direct-m512-o8,507.305664
none,direct-m512-o8,589.613037
none,direct-m512-o8,582.781494
none,direct-m512-o8,481.59021
none,direct-m512-o8,574.35498
none,direct-m512-o8,505.967285
none,direct-m512-o8,509.213989
none,direct-m512-o8,531.50061
none,direct-m512-o8,526.629761
none,direct-m512-o8,539.425781
none,direct-m512-o8,539.402405
none,direct-m512-o8,492.298462
none,direct-m512-o8,511.395508
none,direct-m512-o8,535.459229
none,direct-m512-o8,581.916931
none,direct-m512-o8,558.959961
none,direct-m512-o8,500.597656
none,direct-m512-o8,449.960449
none,direct-m512-o8,523.451416
none,direct-m512-o8,537.18396
none,direct-m512-o8,546.755981
none,direct-m512-o8,553.567627
none,direct-m512-o8,597.18042
none,direct-m512-o8,491.271484
none,direct-m512-o8,565.123169
none,direct-m512-o8,424.226318
none,direct-m512-o8,476.427612
none,direct-m512-o8,502.53418
none,direct-m512-o8,426.845703
none,direct-m512-o8,511.648804
none,direct-m512-o8,612.981323
none,direct-m512-o8,447.446655
none,direct-m512-o8,417.62793
none,direct-m512-o8,501.45459
none,direct-m512-o8,551.612061
none,direct-m512-o8,521.512451
none,direct-m512-o8,580.712708
none,direct-m512-o8,539.824829
none,direct-m512-o8,539.606323
none,direct-m512-o8,510.118042
none,direct-m512-o8,538.627197
none,direct-m512-o8,525.946045
none,direct-m512-o8,517.625366
none,direct-m512-o8,581.727356
none,direct-m512-o8,539.271118
none,direct-m512-o8,528.809204
none,direct-m512-o8,496.309814
none,direct-m512-o8,553.086243
none,direct-m512-o8,503.074463
none,direct-m512-o8,568.44812
none,direct-m512-o8,585.549011
none,direct-m512-o8,554.650024
none,direct-m512-o8,603.255615
none,direct-m512-o8,573.287231
none,direct-m512-o8,585.549011
none,direct-m512-o8,572.151123
none,direct-m512-o8,537.55896
none,direct-m512-o8,661.865967
none,direct-m512-o8,573.323059
none,direct-m512-o8,554.655396
none,direct-m512-o8,462.233398
none,direct-m512-o8,603.80603
none,direct-m512-o8,589.613037
none,direct-m512-o8,650.398987
none,direct-m512-o8,531.994019
none,direct-m512-o8,417.870605
none,direct-m512-o8,516.525024
none,direct-m512-o8,560.598022
none,direct-m512-o8,509.41748
none,direct-m512-o8,594.633972
none,direct-m512-o8,559.192261
none,direct-m512-o8,542.584229
none,direct-m512-o8,523.680664
none,direct-m512-o8,583.720459
none,direct-m512-o8,522.036133
none,direct-m512-o8,513.535034
none,direct-m512-o8,545.61145
none,direct-m512-o8,552.414673
none,direct-m512-o8,546.952393
none,direct-m512-o8,531.327026
none,direct-m512-o8,557.713745
none,direct-m512-o8,608.338196
none,direct-m512-o8,506.856689
none,direct-m512-o8,608.51355
none,direct-m512-o8,527.074951
none,direct-m512-o8,608.827087
none,direct-m512-o8,584.580811
none,direct-m512-o8,547.741455
none,direct-m512-o8,550.778076
none,direct-m512-o8,596.715515
none,direct-m512-o8,542.559143
none,direct-m512-o8,420.381348
none,direct-m512-o8,527.483276
none,direct-m512-o8,536.320923
none,direct-m512-o8,579.976685
none,direct-m512-o8,579.512085
none,direct-m512-o8,617.793518
none,direct-m512-o8,522.982544
none,direct-m512-o8,555.849243
none,direct-m512-o8,505.998413
none,direct-m512-o8,558.097656
none,direct-m512-o8,536.657104
none,direct-m512-o8,585.680969
none,direct-m512-o8,602.508728
none,direct-m512-o8,484.384399
none,direct-m512-o8,565.106873
none,direct-m512-o8,527.815674
none,direct-m512-o8,497.940063
none,direct-m512-o8,522.188477
none,direct-m512-o8,433.631592
none,direct-m512-o8,527.476074
none,direct-m512-o8,551.271667
none,direct-m512-o8,583.563904
none,direct-m512-o8,549.997559
none,direct-m512-o8,533.585999
none,direct-m512-o8,528.80481
none,direct-m512-o8,511.30188
none,direct-m512-o8,553.001709
none,direct-m512-o8,510.560669
none,direct-m512-o8,573.886108
none,direct-m512-o8,522.417969
none,direct-m512-o8,491.851074
none,direct-m512-o8,514.494751
none,direct-m512-o8,590.330078
none,direct-m512-o8,507.69751
none,direct-m512-o8,490.839355
none,direct-m512-o8,536.031677
none,direct-m512-o8,489.479248
none,direct-m512-o8,497.425049
none,direct-m512-o8,522.623047
none,direct-m512-o8,563.927979
none,direct-m512-o8,536.467529
none,direct-m512-o8,543.537109
none,direct-m512-o8,456.704041
none,direct-m512-o8,498.794678
none,direct-m512-o8,612.077576
none,direct-m512-o8,455.269165
none,direct-m512-o8,546.68042
none,direct-m512-o8,511.758545
none,direct-m512-o8,562.047119
none,direct-m512-o8,542.667847
none,direct-m512-o8,537.18396
none,direct-m512-o8,519.971313
none,direct-m512-o8,546.364502
none,direct-m512-o8,580.210327
none,direct-m512-o8,461.301392
none,direct-m512-o8,612.19519
none,direct-m512-o8,559.359985
none,direct-m512-o8,553.972656
none,direct-m512-o8,521.031372
none,direct-m512-o8,570.075928
none,direct-m512-o8,577.675537
none,direct-m512-o8,539.950562
none,direct-m512-o8,529.200684
none,direct-m512-o8,581.599854
none,direct-m512-o8,492.705078
none,direct-m512-o8,588.545776
none,direct-m512-o8,519.053223
none,direct-m512-o8,575.500122
none,direct-m512-o8,547.888428
none,direct-m512-o8,509.296997
none,direct-m512-o8,457.570435
none,direct-m512-o8,413.893433
none,direct-m512-o8,527.297363
none,direct-m512-o8,533.710815
none,direct-m512-o8,617.793518
none,direct-m512-o8,537.779907
none,direct-m512-o8,525.512939
none,direct-m512-o8,514.619873
none,direct-m512-o8,532.907715
none,direct-m512-o8,516.966064
none,direct-m512-o8,565.106873
none,direct-m512-o8,496.807373
none,direct-m512-o8,546.505859
none,direct-m512-o8,586.125
none,direct-m512-o8,503.453613
none,direct-m512-o8,477.973816
none,direct-m512-o8,565.135193
none,direct-m512-o8,564.125244
none,direct-m512-o8,431.08374
none,direct-m512-o8,564.125244
none,direct-m512-o8,502.208618
none,direct-m512-o8,535.478149
none,direct-m512-o8,521.9729
none,direct-m512-o8,560.569702
none,direct-m512-o8,567.295898
none,direct-m512-o8,511.411499
none,direct-m512-o8,449.633667
none,direct-m512-o8,621.964844
none,direct-m512-o8,540.327637
none,direct-m512-o8,562.938843
none,direct-m512-o8,545.716553
none,direct-m512-o8,587.255737
none,direct-m512-o8,512.846741
none,direct-m512-o8,514.9104
none,direct-m512-o8,649.93634
none,direct-m512-o8,487.148071
none,direct-m512-o8,546.462036
none,direct-m512-o8,560.547607
none,direct-m512-o8,518.246948
none,direct-m512-o8,562.639832
none,direct-m512-o8,513.248291
none,direct-m512-o8,528.861694
none,direct-m512-o8,518.909912
none,direct-m512-o8,581.057739
none,direct-m512-o8,473.951172
none,direct-m512-o8,604.419312
none,direct-m512-o8,603.521301
none,direct-m512-o8,594.14209
none,direct-m512-o8,541.848633
none,direct-m512-o8,544.258057
none,direct-m512-o8,544.258057
none,direct-m512-o8,544.644775
none,direct-m512-o8,521.969482
none,direct-m512-o8,588.644531
none,direct-m512-o8,489.469849
none,direct-m512-o8,502.208618
none,direct-m512-o8,508.279785
none,direct-m512-o8,564.653198
none,direct-m512-o8,512.846741
none,direct-m512-o8,570.250061
none,direct-m512-o8,548.589722
none,direct-m512-o8,553.195557
none,direct-m512-o8,514.287231
none,direct-m512-o8,614.594177
none,direct-m512-o8,558.550415
none,direct-m512-o8,573.262207
none,direct-m512-o8,532.490723
none,direct-m512-o8,560.520996
none,direct-m512-o8,648.587097
none,direct-m512-o8,546.001465
none,direct-m512-o8,527.65741
none,direct-m512-o8,552.73938
none,direct-m512-o8,446.056519
none,direct-m512-o8,533.29248
none,direct-m512-o8,571.097046
none,direct-m512-o8,513.519775
none,direct-m512-o8,539.75647
none,direct-m512-o8,493.354004
none,direct-m512-o8,544.767456
none,direct-m512-o8,596.205444
none,direct-m512-o8,564.72168
none,direct-m512-o8,563.78186
none,direct-m512-o8,544.012085
none,direct-m512-o8,587.80542
none,direct-m512-o8,520.385254
none,direct-m512-o8,618.930298
none,direct-m512-o8,525.19043
none,direct-m512-o8,554.614014
none,direct-m512-o8,578.904785
none,direct-m512-o8,567.318726
none,direct-m512-o8,548.862061
none,direct-m512-o8,526.131592
none,direct-m512-o8,544.616699
none,direct-m512-o8,602.519043
none,direct-m512-o8,529.484253
none,direct-m512-o8,554.884521
none,direct-m512-o8,474.302979
none,direct-m512-o8,526.016846
none,direct-m512-o8,473.117554
none,direct-m512-o8,528.198486
none,direct-m512-o8,502.758423
none,direct-m512-o8,582.528564
none,direct-m512-o8,565.921753
none,direct-m512-o8,582.802368
none,direct-m512-o8,566.552002
none,direct-m512-o8,544.767456
none,direct-m512-o8,583.584717
none,direct-m512-o8,529.261841
none,direct-m512-o8,495.028687
none,direct-m512-o8,563.78186
none,direct-m512-o8,603.998657
none,direct-m512-o8,569.598633
none,direct-m512-o8,546.113037
none,direct-m512-o8,456.397583
none,direct-m512-o8,412.470947
none,direct-m512-o8,555.338135
none,direct-m512-o8,535.7854
none,direct-m512-o8,603.265991
none,direct-m512-o8,525.61438
none,direct-m512-o8,522.240356
none,direct-m512-o8,526.488159
none,direct-m512-o8,530.694336
none,direct-m512-o8,499.553467
none,direct-m512-o8,526.131592
none,direct-m512-o8,445.214722
none,direct-m512-o8,562.938843
none,direct-m512-o8,641.906128
none,direct-m512-o8,525.862732
none,direct-m512-o8,536.108276
none,direct-m512-o8,524.717407
none,direct-m512-o8,533.896362
none,direct-m512-o8,573.063293
none,direct-m512-o8,487.993774
none,direct-m512-o8,471.307678
none,direct-m512-o8,579.512085
none,direct-m512-o8,528.75415
none,direct-m512-o8,558.643433
none,direct-m512-o8,556.040771
none,direct-m512-o8,608.51355
none,direct-m512-o8,515.276001
none,direct-m512-o8,618.717285
none,direct-m512-o8,571.267151
none,direct-m512-o8,548.146729
none,direct-m512-o8,549.632568
none,direct-m512-o8,539.004517
none,direct-m512-o8,557.186279
none,direct-m512-o8,498.639893
none,direct-m512-o8,536.467529
none,direct-m512-o8,584.039612
none,direct-m512-o8,510.560669
none,direct-m512-o8,563.78186
none,direct-m512-o8,583.700562
none,direct-m512-o8,567.204346
none,direct-m512-o8,573.14563
none,direct-m512-o8,507.252563
none,direct-m512-o8,534.193359
none,direct-m512-o8,605.806335
none,direct-m512-o8,501.65979
none,direct-m512-o8,576.82373
none,direct-m512-o8,512.260742
none,direct-m512-o8,520.064209
none,direct-m512-o8,581.916931
none,direct-m512-o8,572.823608
none,direct-m512-o8,540.669373
none,direct-m512-o8,461.78894
none,direct-m512-o8,573.323059
none,direct-m512-o8,430.917847
none,direct-m512-o8,537.464355
none,direct-m512-o8,498.223999
none,direct-m512-o8,469.060547
none,direct-m512-o8,560.056519
none,direct-m512-o8,563.468872
none,direct-m512-o8,550.541992
none,direct-m512-o8,613.792053
none,direct-m512-o8,473.82251
none,direct-m512-o8,559.044617
none,direct-m512-o8,471.244263
none,direct-m512-o8,467.703857
none,direct-m512-o8,594.14209
none,direct-m512-o8,547.651367
none,direct-m512-o8,524.293579
none,direct-m512-o8,419.816406
none,direct-m512-o8,570.866821
none,direct-m512-o8,410.751587
none,direct-m512-o8,542.766724
none,direct-m512-o8,454.64978
none,direct-m512-o8,620.194214
none,direct-m512-o8,539.950562
none,direct-m512-o8,579.137939
none,direct-m512-o8,408.198608
none,direct-m512-o8,500.506714
none,direct-m512-o8,555.835449
none,direct-m512-o8,506.494873
none,direct-m512-o8,565.250244
none,direct-m512-o8,518.036133
none,direct-m512-o8,551.154053
none,direct-m512-o8,454.242554
none,direct-m512-o8,578.688721
none,direct-m512-o8,541.866821
none,direct-m512-o8,570.30188
none,direct-m512-o8,565.554871
none,direct-m512-o8,559.578979
none,direct-m512-o8,495.001221
none,direct-m512-o8,545.570312
none,direct-m512-o8,540.658325
none,direct-m512-o8,540.669373
none,direct-m512-o8,598.612976
none,direct-m512-o8,588.717041
none,direct-m512-o8,531.575806
none,direct-m512-o8,524.582031
none,direct-m512-o8,553.755493
none,direct-m512-o8,474.612183
none,direct-m512-o8,486.75293
none,direct-m512-o8,417.979614
none,direct-m512-o8,585.097778
none,direct-m512-o8,523.438232
none,direct-m512-o8,522.982544
none,direct-m512-o8,445.214722
none,direct-m512-o8,523.104736
none,direct-m512-o8,585.884949
none,direct-m512-o8,547.888428
none,direct-m512-o8,503.453613
none,direct-m512-o8,599.878174
none,direct-m512-o8,501.874756
none,direct-m512-o8,570.14624
none,direct-m512-o8,419.216553
none,direct-m512-o8,585.549011
none,direct-m512-o8,572.538452
none,direct-m512-o8,554.655396
none,direct-m512-o8,535.771484
none,direct-m512-o8,500.792847
none,direct-m512-o8,584.948242
none,direct-m512-o8,535.563721
none,direct-m512-o8,496.171875
none,direct-m512-o8,628.62323
none,direct-m512-o8,481.59021
none,direct-m512-o8,454.682983
none,direct-m512-o8,512.397705
none,direct-m512-o8,568.819702
none,direct-m512-o8,537.296021
none,direct-m512-o8,564.247559
none,direct-m512-o8,544.046875
none,direct-m512-o8,562.980225
none,direct-m512-o8,570.14624
none,direct-m512-o8,460.903198
none,direct-m512-o8,559.148193
none,direct-m512-o8,530.52124
none,direct-m512-o8,608.827087
none,direct-m512-o8,649.858032
none,direct-m512-o8,507.252563
none,direct-m512-o8,490.74292
none,direct-m512-o8,570.923401
none,direct-m512-o8,603.226135
none,direct-m512-o8,464.969727
none,direct-m512-o8,503.615723
none,direct-m512-o8,535.629028
none,direct-m512-o8,521.726196
none,direct-m512-o8,494.092285
none,direct-m512-o8,498.277954
none,direct-m512-o8,501.749268
none,direct-m512-o8,545.11438
none,direct-m512-o8,500.865234
none,direct-m512-o8,606.102234
none,direct-m512-o8,544.61792
none,direct-m512-o8,509.351074
none,direct-m512-o8,515.168823
none,direct-m512-o8,554.108154
none,direct-m512-o8,512.490723
none,direct-m512-o8,459.97583
none,direct-m512-o8,553.500488
none,direct-m512-o8,452.52832
none,direct-m512-o8,540.526855
none,direct-m512-o8,521.852295
none,direct-m512-o8,507.158813
none,direct-m512-o8,573.262207
none,direct-m512-o8,570.640137
none,direct-m512-o8,501.549683
none,direct-m512-o8,560.985474
none,direct-m512-o8,489.549194
none,direct-m512-o8,526.74707
none,direct-m512-o8,557.304077
none,direct-m512-o8,571.261108
none,direct-m512-o8,544.019165
none,direct-m512-o8,408.76123
none,direct-m512-o8,533.058594
none,direct-m512-o8,511.758545
none,direct-m512-o8,583.584717
none,direct-m512-o8,484.384399
none,direct-m512-o8,557.109863
none,direct-m512-o8,448.206543
none,direct-m512-o8,565.854004
none,direct-m512-o8,474.302979
none,direct-m512-o8,501.889648
none,direct-m512-o8,599.81665
none,direct-m512-o8,582.45105
none,direct-m512-o8,497.314087
none,direct-m512-o8,603.226135
none,direct-m512-o8,516.350708
none,direct-m512-o8,580.210327
none,direct-m512-o8,562.593994
none,direct-m512-o8,528.033203
none,direct-m512-o8,532.907227
none,direct-m512-o8,531.005371
none,direct-m512-o8,462.537109
none,direct-m512-o8,585.947388
none,direct-m512-o8,567.318726
none,direct-m512-o8,608.459778
none,direct-m512-o8,575.202637
none,direct-m512-o8,505.404053
none,direct-m512-o8,520.575073
none,direct-m512-o8,526.776489
none,direct-m512-o8,568.252502
none,direct-m512-o8,525.035889
none,direct-m512-o8,529.483887
none,direct-m512-o8,577.782166
none,direct-m512-o8,491.480713
none,direct-m512-o8,460.903198
none,direct-m512-o8,494.574585
none,direct-m512-o8,512.182739
none,direct-m512-o8,525.305176
none,direct-m512-o8,603.319153
none,direct-m512-o8,500.136963
none,direct-m512-o8,621.964844
none,direct-m512-o8,518.036133
none,direct-m512-o8,410.755371
none,direct-m512-o8,456.136841
none,direct-m512-o8,540.168579
none,direct-m512-o8,565.680054
none,direct-m512-o8,575.026978
none,direct-m512-o8,610.500977
none,direct-m512-o8,558.678833
none,direct-m512-o8,499.022217
none,direct-m512-o8,544.502075
none,direct-m512-o8,564.247559
none,direct-m512-o8,513.248291
none,direct-m512-o8,451.187622
none,direct-m512-o8,528.437012
none,direct-m512-o8,550.625366
none,direct-m512-o8,551.532349
none,direct-m512-o8,459.088623
none,direct-m512-o8,452.8125
none,direct-m512-o8,512.192871
none,direct-m512-o8,503.615723
none,direct-m512-o8,511.658936
none,direct-m512-o8,535.8396
none,direct-m512-o8,607.07959
none,direct-m512-o8,475.528076
none,direct-m512-o8,552.625977
none,direct-m512-o8,570.037109
none,direct-m512-o8,603.068298
none,direct-m512-o8,562.20459
none,direct-m512-o8,483.814209
none,direct-m512-o8,583.002991
none,direct-m512-o8,573.537659
none,direct-m512-o8,585.333008
none,direct-m512-o8,521.354736
none,direct-m512-o8,537.825684
none,direct-m512-o8,479.96228
none,direct-m512-o8,516.620361
none,direct-m512-o8,584.575867
none,direct-m512-o8,505.342407
none,direct-m512-o8,639.503906
none,direct-m512-o8,410.751587
none,direct-m512-o8,454.242554
none,direct-m512-o8,569.06604
none,direct-m512-o8,536.031677
none,direct-m512-o8,515.276001
none,direct-m512-o8,564.125244
none,direct-m512-o8,557.947144
none,direct-m512-o8,553.884888
none,direct-m512-o8,452.945435
none,direct-m512-o8,551.599243
none,direct-m512-o8,419.405762
none,direct-m512-o8,641.906128
none,direct-m512-o8,516.471924
none,direct-m512-o8,540.389404
none,direct-m512-o8,485.346436
none,direct-m512-o8,583.002991
none,direct-m512-o8,537.55896
none,direct-m512-o8,542.39978
none,direct-m512-o8,471.307678
none,direct-m512-o8,615.943604
none,direct-m512-o8,522.623047
none,direct-m512-o8,538.935303
none,direct-m512-o8,553.750366
none,direct-m512-o8,550.583618
none,direct-m512-o8,459.028564
none,direct-m512-o8,456.486572
none,direct-m512-o8,577.675537
none,direct-m512-o8,495.952148
none,direct-m512-o8,508.396851
none,direct-m512-o8,654.638367
none,direct-m512-o8,477.389648
none,direct-m512-o8,499.023193
none,direct-m512-o8,535.497803
none,direct-m512-o8,584.666626
none,direct-m512-o8,582.802368
none,direct-m512-o8,480.201416
none,direct-m512-o8,578.423462
none,direct-m512-o8,493.324463
none,direct-m512-o8,523.806152
none,direct-m512-o8,538.905151
none,direct-m512-o8,527.733154
none,direct-m512-o8,512.140503
none,direct-m512-o8,453.566284
none,direct-m512-o8,472.330566
none,direct-m512-o8,541.64978
none,direct-m512-o8,485.756592
none,direct-m512-o8,525.209717
none,direct-m512-o8,524.964478
none,direct-m512-o8,532.907227
none,direct-m512-o8,454.682983
none,direct-m512-o8,541.6875
none,direct-m512-o8,500.865234
none,direct-m512-o8,547.471924
none,direct-m512-o8,460.188843
none,direct-m512-o8,591.978333
none,direct-m512-o8,540.894287
none,direct-m512-o8,495.312378
none,direct-m512-o8,474.603271
none,direct-m512-o8,594.505249
none,direct-m512-o8,578.423462
none,direct-m512-o8,523.013916
none,direct-m512-o8,543.118164
none,direct-m512-o8,525.306396
none,direct-m512-o8,499.80542
none,direct-m512-o8,622.926758
none,direct-m512-o8,555.397095
none,direct-m512-o8,531.163818
none,direct-m512-o8,579.302612
none,direct-m512-o8,517.740234
none,direct-m512-o8,527.808716
none,direct-m512-o8,494.079346
none,direct-m512-o8,578.143066
none,direct-m512-o8,502.944092
none,direct-m512-o8,577.249451
none,direct-m512-o8,657.723999
none,direct-m512-o8,565.587646
none,direct-m512-o8,551.0271
none,direct-m512-o8,426.801697
none,direct-m512-o8,538.67627
none,direct-m512-o8,525.518066
none,direct-m512-o8,491.851074
none,direct-m512-o8,579.302612
none,direct-m512-o8,507.749512
none,direct-m512-o8,451.902588
none,direct-m512-o8,505.342407
none,direct-m512-o8,648.366943
none,direct-m512-o8,493.584961
none,direct-m512-o8,506.933105
none,direct-m512-o8,505.97876
none,direct-m512-o8,540.768188
none,direct-m512-o8,464.861938
none,direct-m512-o8,598.099243
none,direct-m512-o8,556.632324
none,direct-m512-o8,539.987061
none,direct-m512-o8,553.471863
none,direct-m512-o8,541.637451
none,direct-m512-o8,438.466248
none,direct-m512-o8,509.351074
none,direct-m512-o8,516.375732
none,direct-m512-o8,545.958984
none,direct-m512-o8,526.776489
none,direct-m512-o8,560.695679
none,direct-m512-o8,566.561768
none,direct-m512-o8,571.267151
none,direct-m512-o8,452.331665
none,direct-m512-o8,561.351074
none,direct-m512-o8,486.75293
none,direct-m512-o8,591.051392
